Date,Close Price,High Price,Low Price,Volume,Moving Average (50 days),Moving Average (200 days),Change,Percentage Change
1980-09-24,1702.484084,1722.381737,1684.780791,388121,1569.719637,1505.47958,5.468342992,0.3222328974
1980-09-25,1359.491151,,1336.279893,4162407,1563.916802,1506.904282,-342.9929328,-20.14661611
1980-09-26,1293.591844,1316.158681,1277.187883,4091479,1552.804171,1503.437807,-65.89930696,-4.84735093
1980-09-27,1809.361155,1828.570865,1789.12489,3455559,,1503.623389,515.7693112,39.87110104
1980-09-28,1810.113395,1831.73009,1768.981077,1228278,1560.675232,1506.680377,0.7522392007,0.04157485079
1980-09-29,1867.072319,1916.035412,1837.398509,4654753,,1510.988128,56.9589239,3.146704735
1980-09-30,1913.240553,1917.672201,,3927302,1587.053678,1511.477024,46.16823398,2.472760884
1980-10-01,1511.342399,1557.453942,1471.998439,4335412,1591.976479,1510.499449,-401.8981537,-21.00614861
1980-10-02,1501.516295,1525.52813,1487.832982,2884179,1597.127012,,-9.826104174,-0.650157382
1980-10-03,1798.295179,1829.482291,1785.077923,2479927,1593.632704,1509.497119,296.7788843,19.76527896
1980-10-04,1649.963931,1691.473079,1633.169017,2811092,1598.770028,1512.376715,-148.3312482,-8.248437182
1980-10-05,1701.966877,1719.990029,,2743859,1594.968435,1514.094221,52.00294648,3.151762624
1980-10-06,1795.792669,1817.313765,1794.428287,798673,1598.261516,1517.493839,93.82579218,5.512786026
1980-10-07,1890.005342,1910.481266,1878.496278,167579,1600.165396,1517.628349,94.21267238,5.246300087
1980-10-08,1337.995157,1356.731708,1292.749236,232774,1596.872558,1516.201834,-552.010185,-29.20680554
1980-10-09,1375.582953,1421.859419,1343.588131,2104795,1592.846139,1516.425259,37.58779579,2.80926247
1980-10-10,1093.98194,1135.428434,1082.639585,1192465,1584.875424,1516.577376,-281.6010128,-20.47139449
1980-10-11,1578.280141,1583.73014,1567.322893,505978,1592.536167,1517.913866,484.2982012,44.26930496
1980-10-12,1035.942274,1041.348441,992.8113687,1707019,1578.80597,1516.46766,-542.3378672,-34.36258577
1980-10-13,1465.598018,1486.991494,1420.910143,1276358,1582.502483,1515.14762,429.6557443,41.47487319
1980-10-14,1542.644635,1547.577504,1529.83808,3914470,1592.869057,1514.673055,77.04661658,5.257008786
1980-10-15,1286.541252,1317.495907,1265.515734,1109279,,1511.669698,-256.1033826,-16.60157996
1980-10-16,1590.833261,1598.017841,1549.103474,3075776,1593.964887,1512.26279,304.2920084,23.65194337
1980-10-17,1030.50025,1056.618913,991.949878,1261993,1575.765721,1511.81732,-560.3330106,-35.22261097
1980-10-18,1037.348189,1037.709186,996.6523834,3818859,1557.434113,1508.437837,6.84793881,0.6645256816
1980-10-19,1822.600561,1838.430378,1796.680651,1442850,1555.588836,1508.746914,785.2523719,75.69805205
1980-10-20,1360.190641,1394.050178,,4735418,1555.389475,1507.741481,-462.4099192,-25.37088648
1980-10-21,1127.060513,1151.26246,1110.762935,2636986,1557.621553,1504.521948,,-17.13951866
1980-10-22,1522.24326,1571.156734,1514.409653,1284110,1549.500047,1504.664186,395.1827474,35.06313485
1980-10-23,1769.993553,1813.698743,1734.556936,4783528,1556.336235,1505.90049,,16.27534176
1980-10-24,1215.821027,1233.774566,1188.853307,1183380,1541.319559,1504.84189,-554.1725256,-31.30929628
1980-10-25,1622.890476,1625.164803,1580.161187,778533,1534.504969,1507.829247,407.0694483,33.48103373
1980-10-26,1085.347465,1127.62878,,1646215,1519.151729,1507.716527,-537.5430108,-33.12256858
1980-10-27,1051.681721,1097.243437,1009.497101,,1514.296386,1507.81779,-33.66574383,-3.101840186
1980-10-28,1531.354632,,1516.689899,,1517.221524,1507.292511,479.6729104,
1980-10-29,1540.635122,1547.032619,1507.892338,3992635,1511.011493,1508.423906,9.280490042,0.6060314084
1980-10-30,1637.429901,,1635.423462,853369,1517.421651,1509.068202,96.79477989,6.282784193
1980-10-31,1726.091334,1739.020545,1695.612269,,1528.553623,1508.160827,88.66143222,5.414670402
1980-11-01,1975.852079,2012.062325,1939.988495,1165121,,1511.793626,249.7607457,14.46972943
1980-11-02,1516.300348,,1497.862838,570856,1528.537551,,-459.5517312,
1980-11-03,1322.956473,1334.740829,1312.185938,375491,1521.076084,1510.16024,-193.3438754,-12.75102756
1980-11-04,1795.186195,1840.599123,1768.304661,757994,1525.578585,1512.99218,472.2297218,35.6950309
1980-11-05,1270.832251,1286.30633,1229.172711,2595469,1529.0517,1513.961442,-524.3539435,-29.20888903
1980-11-06,1438.971421,1487.792082,1422.794053,711974,1525.530984,1514.707542,168.1391694,13.23063443
1980-11-07,1078.456381,1092.519382,1065.832916,3263621,1507.299034,,-360.5150394,-25.05366223
1980-11-08,1025.350743,1073.022535,1011.403978,118703,1505.004369,1509.771982,-53.10563793,-4.924226779
1980-11-09,1962.648415,1965.325647,1915.191807,2028370,1513.890744,1510.544623,937.2976713,91.41239496
1980-11-10,1835.980121,1871.443721,,731263,1513.062885,1511.557504,-126.6682942,
1980-11-11,1695.974206,1722.579763,1695.793994,1653340,1512.166997,1510.680073,-140.0059144,-7.625677035
1980-11-12,1408.952944,1432.846798,1369.868884,4199999,1506.405741,1508.706477,-287.0212617,-16.92368083
1980-11-13,1173.29432,1184.469036,1138.33058,878443,1495.821946,1508.640098,-235.6586243,-16.72579807
1980-11-14,1156.437043,1191.716832,1150.008629,1885848,1491.760863,1504.959488,-16.8572774,
1980-11-15,1250.242898,1259.783373,,,1490.893885,1503.513992,93.80585549,8.111626663
1980-11-16,1549.226665,1576.868755,1518.82355,1897639,1485.691195,1502.222924,,23.91405438
1980-11-17,1714.595923,1727.258191,1689.556948,3766431,1483.780845,1501.315447,165.369258,10.67431008
1980-11-18,1660.197377,1707.978446,1641.086413,2358883,1479.643346,1503.026417,-54.39854598,-3.172674405
1980-11-19,1279.933897,1281.365457,1235.000259,1644307,1466.977213,1503.875827,-380.2634798,-22.90471513
1980-11-20,1954.865281,1964.851695,1942.667107,2176020,,1507.510477,674.9313837,52.73173758
1980-11-21,1737.896917,1750.012447,1723.608472,2598319,1480.575283,1509.064423,-216.968364,-11.09889086
1980-11-22,1554.354053,1575.057444,1548.233512,3105103,1475.696461,1507.746119,-183.5428642,-10.56120547
1980-11-23,1611.720746,1623.357258,1573.764791,4510069,1474.931597,1506.50107,57.36669372,3.690709567
1980-11-24,1419.600062,,1389.822598,1134608,,1508.56431,-192.1206838,-11.92022156
1980-11-25,1247.73099,1291.354266,1217.277681,789366,1458.323027,1507.249228,-171.8690729,-12.10686569
1980-11-26,1355.972679,1391.57585,1345.049157,2718878,1447.642374,1506.942037,108.2416892,8.675082214
1980-11-27,1757.84611,1786.844209,1725.287691,1335512,1456.039393,1509.620728,401.8734318,29.63728091
1980-11-28,1014.393489,1018.843648,976.1205663,362884,1448.815604,1509.093369,-743.4526218,-42.29338492
1980-11-29,1116.072641,1150.772246,1098.178214,352230,1449.257418,1507.985656,,10.02364004
1980-11-30,1046.002642,1054.323356,,4241092,1438.611868,1503.501121,-70.06999849,-6.278265047
1980-12-01,1040.728802,1080.047172,1023.289273,2097179,1438.707598,,-5.273839703,-0.5041899027
1980-12-02,1855.460584,1867.963422,1817.553661,2568635,1446.50485,1503.7721,814.7317817,78.28473469
1980-12-03,1703.657859,1724.510296,1701.971354,3517599,1449.725114,1503.775294,-151.8027246,-8.181403903
1980-12-04,1474.173829,1491.697339,1446.615599,,1453.477766,1504.328016,-229.4840303,-13.47007728
1980-12-05,1097.834161,1140.774856,1049.357833,3403333,1443.617784,1499.958276,-376.3396684,-25.52885291
1980-12-06,1491.615875,1497.943098,1442.553645,4922115,1452.840096,1497.604119,393.7817145,35.86896169
1980-12-07,1473.471771,1501.754015,1459.384142,1518314,,1498.712566,-18.14410434,
1980-12-08,1173.20187,1180.30495,1151.131915,2191731,1448.574594,1497.092333,-300.2699009,-20.37839522
1980-12-09,1433.851649,1469.091441,1430.702754,1385556,1450.047814,1497.7572,260.6497793,22.21695908
1980-12-10,,1443.758641,1354.837669,4792030,1455.476699,1498.325521,,-2.465172381
1980-12-11,1615.850098,1637.580481,1587.42149,544015,1457.348835,1501.220337,217.3453637,15.54126763
1980-12-12,1635.093651,1659.498264,1615.838617,175759,1454.650837,1501.347983,19.24355282,1.190924383
1980-12-13,1045.30401,1091.675152,1039.665482,1197637,1451.240497,1499.061108,-589.7896411,
1980-12-14,1374.612615,1400.662184,1327.27425,3927810,1446.27494,1500.676778,329.3086049,31.50362017
1980-12-15,1625.859916,1650.239838,1599.348963,1429928,1457.085189,,251.2473011,18.27768045
1980-12-16,1503.136259,1532.052714,1488.989862,3856106,1466.11428,1500.387197,-122.7236571,-7.54823069
1980-12-17,1856.489841,1890.951328,1838.979085,382309,1472.616984,1503.471836,353.3535826,23.50775458
1980-12-18,1658.693632,1664.0378,1645.158773,3713944,1474.978154,1506.04083,-197.7962096,-10.65431144
1980-12-19,1162.934427,1203.989953,1132.843937,1281627,,,-495.7592045,-29.88853367
1980-12-20,1070.568747,1092.343999,1024.070569,455953,1452.377793,1499.83283,-92.36567968,-7.942466706
1980-12-21,1642.419278,1646.036704,1599.584588,4694132,1445.709137,1501.83465,571.8505308,53.41558234
1980-12-22,1026.511311,1065.820444,1003.492267,3743329,1435.913356,1498.606529,-615.9079677,-37.50004495
1980-12-23,1585.775581,1604.62308,1544.450613,3305478,1441.169738,1497.727309,559.2642707,54.48203687
1980-12-24,1940.230241,1945.248616,1919.074967,,1444.070619,1501.240272,354.4546602,22.35213257
1980-12-25,1575.474178,1607.16313,1562.858821,3404855,1450.163458,1500.476561,-364.7560635,-18.79962778
1980-12-26,1388.169926,1432.176494,1338.99917,2651257,1449.147428,1500.578495,-187.3042517,-11.88875415
1980-12-27,1643.288218,1687.675894,1628.09384,4367672,1460.444064,1500.633407,255.1182922,18.37803049
1980-12-28,1458.25289,1506.136064,1442.066679,1821575,1469.102107,1499.757023,-185.035328,-11.26006539
1980-12-29,1545.616789,1589.002062,1496.132146,816392,1460.761475,1499.806234,87.36389882,5.990997816
1980-12-30,1941.464809,1941.571855,1934.768434,4818891,1462.871169,1504.062109,395.8480195,25.6110067
1980-12-31,1386.102638,1405.114696,1348.075938,3761441,1456.673737,1501.81611,-555.362171,-28.60531741
1981-01-01,1961.190564,2002.117693,1914.399926,1626754,1467.71849,1505.018162,575.087926,41.48956292
1981-01-02,1905.350642,1923.663292,1879.760892,2587673,1482.359616,1508.612323,-55.83992187,-2.847246101
1981-01-03,,1225.86856,1195.665047,196190,1483.146698,1509.387403,-709.5595072,
1981-01-04,1069.361301,1099.677148,1050.608354,4144693,1479.529066,1506.779744,,-10.57290276
1981-01-05,1100.778001,1119.029267,,4639648,1470.560093,1503.895813,31.4167005,2.937893907
1981-01-06,1018.221826,1063.445522,997.4124426,4962692,1456.632611,1503.903983,-82.55617573,-7.499802469
1981-01-07,1094.442961,1119.604378,1054.941623,125437,1445.317522,1501.815732,76.2211351,7.485710204
1981-01-08,1683.006773,1706.245984,1661.071196,104589,1453.37898,1504.098287,588.5638127,53.77747711
1981-01-09,1071.188648,1121.064336,1049.592392,4630117,1435.705447,1501.228366,-611.818125,-36.35268346
1981-01-10,1318.97563,1343.650648,1291.136156,1384584,,1501.951412,247.7869818,23.13196487
1981-01-11,1844.875311,1853.795224,1815.790782,3177301,1433.137447,1502.7211,525.8996807,39.87182694
1981-01-12,1023.271936,1048.925407,980.4571203,4113155,1421.368471,1500.903783,,-44.53435798
1981-01-13,,1855.169319,1799.050711,950277,1429.265839,1500.292476,791.1965469,77.32026251
1981-01-14,1281.854775,1320.697791,1240.771212,909524,1429.948315,1501.014145,-532.6137078,-29.35370401
1981-01-15,1118.164828,1157.593916,,1816313,1425.192158,,-163.6899472,-12.76977317
1981-01-16,1696.737165,1732.138355,1681.710688,4795111,1423.969979,1502.815956,578.5723377,51.74302781
1981-01-17,1628.942847,1641.653738,1614.186545,3825418,1436.260966,1501.337202,-67.79431858,-3.995569848
1981-01-18,1877.472014,,1859.415138,320961,1451.488953,1501.337865,248.5291667,15.25708328
1981-01-19,1735.071044,1779.743217,1703.936382,3872311,1465.270321,1503.723512,-142.4009697,-7.584718637
1981-01-20,1803.48093,1813.188565,1791.940344,2823975,1480.525364,1504.440996,68.40988658,3.942771498
1981-01-21,1282.034573,1288.557354,1236.017894,4564760,1469.056844,1501.765058,-521.4463578,-28.91332806
1981-01-22,1177.439544,1226.219792,1148.693915,601213,1458.532477,1499.876252,-104.5950288,-8.158518579
1981-01-23,,1794.03095,1704.613963,1757631,1464.061296,1500.981073,573.1752079,48.67979939
1981-01-24,1806.834739,1851.496547,1804.514521,4356567,1478.241307,1503.805985,56.21998763,3.211442585
1981-01-25,1990.505142,2034.823961,1973.374573,264957,1488.219093,1508.292997,183.6704027,10.16531278
1981-01-26,1412.617677,1439.702018,1411.477294,556710,1487.002011,1505.870007,-577.8874651,-29.03220157
1981-01-27,1372.018086,1404.338173,1358.405495,1454671,1490.978335,1503.228007,-40.59959112,-2.874067894
1981-01-28,1776.412961,,1733.312637,3941717,1497.829562,1503.944564,404.3948749,29.47445658
1981-01-29,1340.80354,1343.363858,1338.973054,3149662,1496.675538,1503.953433,-435.6094205,-24.52185557
1981-01-30,1930.757326,1968.03248,1908.949971,2039912,,1506.861172,589.9537854,44.00001698
1981-01-31,1858.412752,1883.679354,1852.534398,561185,1507.440064,1507.523457,-72.34457376,-3.746953219
1981-02-01,1428.994027,1461.379481,,4579841,1515.113865,1505.182876,,-23.10674655
1981-02-02,1750.871068,1776.003058,1708.928489,238238,1522.639034,1504.501799,321.8770404,
1981-02-03,1754.542874,1779.13344,1723.389322,3872693,1525.212693,1504.375136,3.671806293,0.2097131171
1981-02-04,1103.123869,1111.713324,,,1517.212445,1501.680597,-651.4190052,-37.12756268
1981-02-05,1902.552907,1916.488592,1885.097701,1485274,1518.133706,1505.772662,799.4290378,72.46956216
1981-02-06,1505.252372,1513.195007,1458.032488,4586064,1515.064881,1507.49078,-397.3005342,-20.88249598
1981-02-07,1826.457466,1836.240781,1790.994361,3394612,1528.335342,1507.130296,321.2050937,21.33895283
1981-02-08,,,1298.95966,749611,1533.324959,1505.698399,-506.4078651,-27.72623368
1981-02-09,,1903.178901,1874.199988,1202602,1538.387038,,575.4736275,43.59484879
1981-02-10,1389.201679,1402.6652,1343.26747,770389,1545.640845,1511.568681,-506.3215498,-26.71143999
1981-02-11,1010.837651,1040.367134,982.0174168,3577714,1534.142087,1508.30536,-378.3640273,-27.23607616
1981-02-12,1905.381976,1935.890905,1870.063016,375321,1533.445121,1512.806962,894.5443249,88.49535073
1981-02-13,1091.286677,1098.985383,1070.434916,2616969,1523.761371,1512.459355,-814.0952996,-42.72609428
1981-02-14,1319.313638,,1308.128999,3776704,1522.384246,1511.312254,228.0269608,20.89523914
1981-02-15,1950.061967,1989.32211,1913.884002,2869902,1528.519721,1512.603088,630.7483295,47.80882358
1981-02-16,1950.607147,1962.473032,1920.215958,3074540,1538.366806,1514.096318,0.5451798868,0.02795705449
1981-02-17,1573.437888,1587.871203,1548.370744,4856471,1538.923228,1515.84216,-377.1692588,-19.33599287
1981-02-18,1631.837212,1678.736605,1600.636165,3192877,1532.730676,1515.44045,58.39932405,3.711574793
1981-02-19,1448.445522,,1438.031243,4969335,1533.977533,1516.496433,-183.3916902,-11.23835692
1981-02-20,1293.210772,1328.100623,1253.513836,2847823,1520.617938,,-155.2347503,-10.71733441
1981-02-21,1328.664545,1332.776206,1281.256405,3582092,1509.084216,1514.246354,35.45377367,2.741530959
1981-02-22,1672.518456,1693.43166,1627.963299,3126505,,1514.360781,343.8539107,25.8796633
1981-02-23,1752.374529,1780.339623,,2317435,1532.279027,1513.876537,79.85607336,4.774600428
1981-02-24,1791.579044,1800.949608,1771.278755,1835107,1546.095048,1514.546368,39.20451429,2.237222331
1981-02-25,1789.618143,1812.029472,1749.198028,4918381,1561.522974,1515.652915,-1.960900931,-0.1094509862
1981-02-26,1091.206103,1121.257397,1061.450247,1868703,1561.458237,1515.640572,-698.4120397,-39.02575768
1981-02-27,1494.420305,1510.789139,1467.024583,1809157,1557.686507,,403.2142017,36.95124143
1981-02-28,1057.55876,1096.606001,1011.226662,1796302,1557.41391,1515.235877,-436.8615447,-29.23284322
1981-03-01,1549.528882,1591.551361,1522.727634,1725764,1562.024975,1516.763573,,46.51941253
1981-03-02,1441.530501,,1415.783567,2934175,1553.958078,1514.106173,-107.998381,-6.969755916
1981-03-03,1887.704183,1929.63704,1885.603253,,1571.246723,1516.579205,446.1736814,30.9513868
1981-03-04,1350.915013,1356.093841,1347.444165,4506007,1561.975654,1513.873547,-536.7891702,
1981-03-05,1117.067016,1158.953471,1116.696001,252779,1558.679899,1511.303189,,-17.31034106
1981-03-06,1142.991682,1150.629204,1097.329471,747253,1559.176436,1508.044091,25.92466563,2.320779796
1981-03-07,1761.510632,1765.656989,1741.091299,2358844,1560.471905,1509.338459,618.5189497,54.11403769
1981-03-08,1618.218063,1650.306834,1594.789995,1875779,1560.25741,1509.54503,,-8.134641133
1981-03-09,1101.122676,1124.719544,1058.853329,2849292,1544.730423,1507.588054,-517.0953872,-31.95461718
1981-03-10,1084.106806,1129.501336,1053.644491,4199128,1531.711138,1507.032374,-17.01587001,
1981-03-11,,1719.128591,1670.494052,661357,1529.660902,1506.924959,616.8623253,56.90051219
1981-03-12,1072.763006,1087.12062,1057.936285,1613355,1525.475471,1505.884912,-628.2061251,-36.93224724
1981-03-13,1821.860059,1846.896805,1780.164641,4747059,1538.363881,,749.0970529,
1981-03-14,1706.242227,1729.039536,1697.950728,3490764,1537.476431,1510.176482,-115.6178321,-6.346142315
1981-03-15,1081.348781,1098.570183,1078.691301,2590301,1522.966711,1509.697673,,-36.62395858
1981-03-16,1084.837714,1119.524779,1075.257546,2307701,1504.853363,1505.419568,3.488933443,0.3226464491
1981-03-17,1986.639579,2024.61767,1973.252718,1655476,1516.333801,1505.583123,901.8018644,83.12781282
1981-03-18,1374.270796,1416.919994,,3066450,1516.378855,1502.880155,-612.3687827,-30.82435231
1981-03-19,1370.642147,1419.284977,1337.116467,2446120,,1502.882572,-3.628648689,-0.2640417522
1981-03-20,1812.799567,1826.132377,1801.908338,1207913,1517.703359,1506.869287,442.1574202,32.25914373
1981-03-21,1947.248577,1983.053252,1913.415662,2722985,1518.033184,1506.963937,134.4490101,7.416650608
1981-03-22,1986.001064,2005.713976,1981.444455,3422412,1520.584951,1509.753022,38.75248644,
1981-03-23,1753.378185,1787.232284,1746.018062,4084819,1527.072634,1508.686639,-232.6228786,-11.71312961
1981-03-24,1376.259586,1400.05867,1350.818513,1573272,1519.580404,1505.749837,-377.1185997,-21.50811519
1981-03-25,1083.500717,1133.189372,1037.405927,1967805,1506.159561,1501.902293,-292.7588688,-21.27206756
1981-03-26,1777.146916,1813.592023,1734.168536,339039,1519.640022,,693.6461992,64.0189885
1981-03-27,1558.40425,1606.028815,1509.966578,1570128,1512.757049,1505.182316,-218.7426662,-12.30864282
1981-03-28,1424.222009,1465.970487,1391.698056,2036991,1511.136442,,-134.1822405,-8.610233225
1981-03-29,1906.354385,,1872.563642,835660,1512.73438,1505.994904,482.1323758,33.8523329
1981-03-30,1111.197482,1151.918442,1079.946332,2255024,1508.557338,,-795.1569028,-41.71086494
